,year,title,published_at,category,nominee,artist,workers,winner
984,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Gospel Song,Go Get It,,"Erica Campbell, Tina Campbell & Warryn ""Baby Dubb"" Campbell, songwriters (Mary Mary)",True
985,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Contemporary Christian Music Song,"10,000 Reasons (Bless The Lord)",,"Jonas Myrin & Matt Redman, songwriters (Matt Redman)",True
986,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Contemporary Christian Music Song,Your Presence Is Heaven,,"Israel Houghton & Micah Massey, songwriters (Israel & New Breed)",True
987,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Gospel Album,Gravity,Lecrae,"Carlton Lynn & Joseph Prielozny, engineers/mixers",True
988,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Contemporary Christian Music Album,Eye On It,TobyMac,"Christopher Stevens & Tobymac, producers; Jerricho Scroggins, Christopher Stevens & Taylor Stevens, engineers/mixers",True
989,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Rap Performance,Otis,Jay-Z & Kanye West,,True
990,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Latin Pop Album,MTV Unplugged Deluxe Edition,Juanes,"Juan Luis Guerra, producer; Gustavo Borner, engineer/mixer",True
991,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,"Best Latin Rock, Urban or Alternative Album",Imaginaries,Quetzal,"Daniel Sheehy, producer; Pete Reiniger, engineer/mixer",True
992,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Regional Mexican Music Album (Including Tejano),Pecados Y Milagros,Lila Downs,"Paul Cohen, Lila Downs & Aneiro Taño, producers; Alan Saucedo, Aneiro Taño & Rodolfo Vasquez, engineers/mixers",True
993,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Tropical Latin Album,Retro,Marlow Rosado Y La Riqueña,"Victor ""Sonny"" Hernández, engineer/mixer",True
994,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Americana Album,Slipstream,Bonnie Raitt,"Bonnie Raitt, producer; Ryan Freeland, engineer/mixer",True
995,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Bluegrass Album,Nobody Knows You,Steep Canyon Rangers,"Gary Paczosa & The Steep Canyon Rangers (Mike Guggino, Charles Humphrey, Woody Platt, Nicky Sanders & Graham Sharp), producers; Brandon Bell & Gary Paczosa, engineers/mixers",True
996,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Blues Album,Locked Down,Dr. John,"Dan Auerbach, producer; Dan Auerbach & Collin Dupuis, engineers/mixers",True
997,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Folk Album,The Goat Rodeo Sessions,"Yo-Yo Ma, Stuart Duncan, Edgar Meyer & Chris Thile","Steven Epstein, producer; Richard King, engineer/mixer",True
998,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Regional Roots Music Album,The Band Courtbouillon,"Wayne Toups, Steve Riley & Wilson Savoy","Joel Savoy, engineer/mixer",True
999,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Reggae Album,Rebirth,Jimmy Cliff,"Tim Armstrong, producer; Tim Armstrong, Kevin Bivona, J Bonner, Bill Mims, John Morrical & Clinton Welander, engineers/mixers",True
1000,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best World Music Album,The Living Room Sessions Part 1,Ravi Shankar,"Barry Phillips, producer; Barry Phillips, engineer/mixer",True
1001,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Children's Album,Can You Canoe?,The Okee Dokee Brothers,"Dean Jones, producer; Dean Jones, engineer/mixer",True
1002,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",Society's Child: My Autobiography,Janis Ian,"Mike Charzuk, Christina Harcar, Jason Ojalvo & Stefan Rudnicki, producers; Stefan Rudnicki & Ted Scott, engineers/mixers",True
1003,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Comedy Album,Blow Your Pants Off,Jimmy Fallon,"Gerard Bradford, Mike DiCenzo, Jimmy Fallon & Lawrence Manchester, producers; Lawrence Manchester, engineer/mixer",True
1004,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Musical Theater Album,Once: A New Musical,,"Steve Kazee & Cristin Milioti, principal soloists; Steven Epstein & Martin Lowe, producers; Richard King, engineer/mixer (Original Broadway Cast With Steve Kazee, Cristin Milioti & Others)",True
1005,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Compilation Soundtrack For Visual Media,Midnight In Paris,(Various Artists),"Woody Allen, producer",True
1006,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Score Soundtrack For Visual Media,The Girl With The Dragon Tattoo,,"Trent Reznor & Atticus Ross, composers; Trent Reznor & Atticus Ross, producers; Blumpy & Alan Moulder, engineers/mixers (Trent Reznor & Atticus Ross)",True
1007,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Song Written For Visual Media,Safe & Sound (From The Hunger Games),"T Bone Burnett, Taylor Swift, John Paul White & Joy Williams, songwriters (Taylor Swift Featuring The Civil Wars)",,True
1008,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Instrumental Composition,Mozart Goes Dancing,,"Chick Corea, composer (Chick Corea & Gary Burton)",True
1009,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement,How About You,,"Gil Evans, arranger (Gil Evans Project)",True
1010,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement Accompanying Vocalist(s),City Of Roses,,"Thara Memory & Esperanza Spalding, arrangers (Esperanza Spalding)",True
1011,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Recording Package,Biophilia,,"Michael Amzalag & Mathias Augustyniak, art directors (Björk)",True
1012,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Boxed Or Special Limited Edition Package,Woody At 100: The Woody Guthrie Centennial Collection,,"Fritz Klaetke, art director (Woody Guthrie)",True
1013,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Album Notes,Singular Genius: The Complete ABC Singles,,"Billy Vera, album notes writer (Ray Charles)",True
1014,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Historical Album,The Smile Sessions (Deluxe Box Set),,"Alan Boyd, Mark Linett, Brian Wilson & Dennis Wolfe, compilation producers; Mark Linett, mastering engineer (The Beach Boys)",True
1015,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,"Best Engineered Album, Non-Classical",The Goat Rodeo Sessions,,"Richard King, engineer; Richard King, mastering engineer (Yo-Yo Ma, Stuart Duncan, Edgar Meyer & Chris Thile)",True
1016,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,"Producer Of The Year, Non-Classical",Dan Auerbach,,,True
1017,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,"Best Remixed Recording, Non-Classical",Promises (Skrillex & Nero Remix),,"Joseph Ray, Skrillex & Daniel Stephens, remixers (Nero)",True
1018,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Surround Sound Album,Modern Cool,,"Jim Anderson, surround mix engineer; Darcy Proper, surround mastering engineer; Michael Friedman, surround producer (Patricia Barber)",True
1019,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,"Best Engineered Album, Classical",Life & Breath - Choral Works By René Clausen,,"Tom Caulfield & John Newton, engineers; Mark Donahue, mastering engineer (Charles Bruffy & Kansas City Chorale)",True
1020,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,"Producer Of The Year, Classical",Blanton Alspaugh (producer),,,True
1021,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Orchestral Performance,Adams: Harmonielehre & Short Ride In A Fast Machine,,"Michael Tilson Thomas, conductor; Jack Vad, producer; Roni Jules, Gus Polleck, Uwe Willenbacher & Denise Woodward, engineers/mixers (San Francisco Symphony)",True
1022,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Opera Recording,Wagner: Der Ring Des Nibelungen,,"James Levine & Fabio Luisi, conductors; Jay David Saks, producer; Hans-Peter König, Jay Hunter Morris, Bryn Terfel & Deborah Voigt, soloists; Jay David Saks, engineer/mixer (The Metropolitan Opera Chorus; The Metropolitan Opera Orchestra)",True
1023,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Choral Performance,Life & Breath - Choral Works By René Clausen,,"Charles Bruffy, conductor; Blanton Alspaugh, producer; Tom Caulfield & John Newton, engineers/mixers (Lindsey Lang, Matthew Gladden, Pamela Williamson, Rebecca Lloyd & Sarah Tannehill; Kansas City Chorale)",True
1024,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Chamber Music/Small Ensemble Performance,Meanwhile,,"Judith Sherman, producer; Eighth Blackbird (Matt Albert, Matthew Duvall, Lisa Kaplan, Michael J. Maccaferri, Tim Munro & Nicholas Photinos), ensembles; Bill Maylone, engineer/mixer",True
1025,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Classical Instrumental Solo,Kurtág & Ligeti: Music For Viola,,"Kim Kashkashian; Manfred Eicher, producer; Peter Laenger, engineer/mixer",True
1026,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Classical Vocal Solo,Poèmes,,"Renée Fleming, soloist; Arnaud Moral, producer; Christian Lahondes, engineer/mixer (Alan Gilbert & Seiji Ozawa; Orchestre National De France & Orchestre Philharmonique De Radio France)",True
1027,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Classical Compendium,Penderecki: Fonogrammi; Horn Concerto; Partita; The Awakening Of Jacob; Anaklasis,,"Antoni Wit, conductor; Aleksandra Nagórko & Andrzej Sasin, producers; Aleksandra Nagórko & Andrzej Sasin, engineers/mixers (Antoni Wit)",True
1028,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Contemporary Classical  Composition,"Hartke, Stephen: Meanwhile - Incidental Music To Imaginary Puppet Plays",,"Stephen Hartke, composer",True
1029,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Rap/Sung Collaboration,All Of The Lights,"Kanye West, Rihanna, Kid Cudi & Fergie",,True
1030,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Short Form Music Video,We Found Love,Rihanna Featuring Calvin Harris,"Melina Matsoukas, video director; Juliette Larthe, Candice Ouaknine, Ben Sullivan & Inga Veronique, video producers",True
1031,2012,55th Annual GRAMMY Awards  (2012),2017-11-28 00:03:45-08:00,Best Long Form Music Video,Big Easy Express,"Mumford & Sons, Edward Sharpe & The Magnetic Zeros & Old Crow Medicine Show","Emmett Malloy, video director; Bryan Ling, Mike Luba & Tim Lynch, video producers",True
1032,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Record Of The Year,Rolling In The Deep,Adele,"Paul Epworth, producer; Tom Elmhirst & Mark Rankin, engineers/mixers",True
1033,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Album Of The Year,21,Adele,"Jim Abbiss, Adele, Paul Epworth, Rick Rubin, Fraser T. Smith, Ryan Tedder & Dan Wilson, producers; Jim Abbiss, Philip Allen, Beatriz Artola, Ian Dowling, Tom Elmhirst, Greg Fidelman, Dan Parry, Steve Price, Mark Rankin, Andrew Scheps, Fraser T. Smith & Ryan Tedder, engineers/mixers; Tom Coyne, mastering engineer",True
1034,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Song Of The Year,Rolling In The Deep,,"Adele & Paul Epworth, songwriters (Adele)",True
1035,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best New Artist,Bon Iver,,,True
1036,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Pop Solo Performance,Someone Like You,Adele,,True
1037,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Pop Duo/Group Performance,Body And Soul,Tony Bennett & Amy Winehouse,,True
1038,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Pop Instrumental Album,The Road From Memphis,Booker T. Jones,"Booker T. Jones, Rob Schnapf & Ahmir ""?uestlove"" Thompson, producers; Gabriel Roth & Rob Schnapf, engineers/mixers",True
1039,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Pop Vocal Album,21,Adele,,True
1040,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Dance Recording,Scary Monsters And Nice Sprites,Skrillex,"Skrillex, producer; Skrillex, mixer",True
1041,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Dance/Electronica Album,Scary Monsters And Nice Sprites,Skrillex,"Skrillex, producer; Skrillex, engineer/mixer",True
1042,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Traditional Pop Vocal Album,Duets II,Tony Bennett & Various Artists,"Dae Bennett & Phil Ramone, producers; Dae Bennett, engineer/mixer",True
1043,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Rock Performance,Walk,Foo Fighters,,True
1044,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Hard Rock/Metal Performance,White Limo,Foo Fighters,,True
1045,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Rock Song,Walk,,"David Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett & Pat Smear, songwriters (Foo Fighters)",True
1046,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Rock Album,Wasting Light,Foo Fighters,"Butch Vig, producer; James Brown & Alan Moulder, engineers/mixers",True
1047,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Alternative Music Album,Bon Iver,Bon Iver,"Brian Joseph, engineer/mixer",True
1048,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best R&B Performance,Is This Love,Corinne Bailey Rae,,True
1049,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Traditional R&B Performance,Fool For You,Cee Lo Green & Melanie Fiona,,True
1050,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best R&B Song,Fool For You,,"Melanie Fiona, Cee Lo Green & Jack Splash, songwriters (Cee Lo Green & Melanie Fiona)",True
1051,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best R&B Album,F.A.M.E.,Chris Brown,"Brian Springer, engineer/mixer",True
1052,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Rap Song,All Of The Lights,,"Jeff Bhasker, Stacy Ferguson, Malik Jones, Terius ""The Dream"" Nash, Warren Trotter & Kanye West, songwriters (Kanye West, Rihanna, Kid Cudi & Fergie)",True
1053,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Rap Album,My Beautiful Dark Twisted Fantasy,Kanye West,"Kanye West, producer; Andrew Dawson, Mike Dean, Noah Goldstein & Anthony Kilhoffer, engineers/mixers",True
1054,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Country Solo Performance,Mean,Taylor Swift,,True
1055,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Country Duo/Group Performance,Barton Hollow,The Civil Wars,,True
1056,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Country Song,Mean,,"Taylor Swift, songwriter (Taylor Swift)",True
1057,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Country Album,Own The Night,Lady Antebellum,"Lady Antebellum & Paul N. Worley, producers; L Clarke Schleicher, engineer/mixer",True
1058,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best New Age Album,What's It All About,Pat Metheny,"Pat Metheny, producer; Pete Karam, Pat Metheny & David Oakes, engineers/mixers",True
1059,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Improvised Jazz Solo,500 Miles High,,"Chick Corea, soloist",True
1060,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Jazz Vocal Album,The Mosaic Project,Terri Lyne Carrington & Various Artists,"Terri Lyne Carrington, producer; Mike Marciano & Martin Walters, engineers/mixers",True
1061,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Jazz Instrumental Album,Forever,"Corea, Clarke & White","Stanley Clarke, Chick Corea & Lenny White, producers; Bernie Kirsh, Buck Snow & Brian Vibberts, engineers/mixers",True
1062,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Large Jazz Ensemble Album,The Good Feeling,Christian McBride Big Band,"Joe Ferla, engineer/mixer",True
1063,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Gospel/Contemporary Christian Music Performance,Jesus,Le'Andria Johnson,,True
1064,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Gospel Song,Hello Fear,,"Kirk Franklin, songwriter (Kirk Franklin)",True
1065,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Contemporary Christian Music Song,Blessings,,"Laura Story, songwriter (Laura Story)",True
1066,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Gospel Album,Hello Fear,Kirk Franklin,"Kirk Franklin & Shaun Martin, producers; Jeffrey Chestek, John Jaszcz & Tre Nagella, engineers/mixers",True
1067,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Contemporary Christian Music Album,And If Our God Is For Us...,Chris Tomlin,"Ed Cash, producer; Ed Cash, Jim Deneen & F. Reid Shippen, engineers/mixers",True
1068,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,"Best Latin Pop, Rock, Or Urban Album",Drama Y Luz,Maná,"Benny Faccone, Arturo ""Tuti"" Perales, Thom Russo, Fabián Serrano & Fernando Villín, engineers/mixers",True
1069,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Regional Mexican Or Tejano Album,Bicentenario,Pepe Aguilar,"Norberto Islas, engineer/mixer",True
1070,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Banda Or Norteño Album,Los Tigres Del Norte And Friends,Los Tigres Del Norte,"Gustavo Borner & Los Tigres Del Norte, producers; Nick Baxter, Gustavo Borner, Juan Pablo Fallucca & Justin Moshkevich, engineers/mixers",True
1071,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Tropical Latin Album,The Last Mambo,Cachao,"Nelson Albareda, Daniel Palacio, Omer Pardillo-Cid & Christian Thomas, producers; Alex Arias & Waldy D., engineers/mixers",True
1072,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Americana Album,Ramble At The Ryman,Levon Helm,"Larry Campbell, Jed Hilly & Danny Petraitis, producers; Michael Davis & Justin Guip, engineers/mixers",True
1073,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Bluegrass Album,Paper Airplane,Alison Krauss & Union Station,"Alison Krauss & Union Station, producers; Neal Cappellino & Mike Shipley, engineers/mixers",True
1074,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Blues Album,Revelator,Tedeschi Trucks Band,"Jim Scott, producer; Jim Scott & Bobby Tis, engineers/mixers",True
1075,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Folk Album,Barton Hollow,The Civil Wars,"Charlie Peacock, producer; Richie Biggs, engineer/mixer",True
1076,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Regional Roots Music Album,Rebirth Of New Orleans,Rebirth Brass Band,"Tracey Freeman, producer; Chris Finney, engineer/mixer",True
1077,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Reggae Album,Revelation Pt. 1: The Root Of Life,Stephen Marley,"Paul Fakhourie & Stephen Marley, producers; Errol Brown, Marc Lee & Roland McDermot, engineers/mixers",True
1078,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best World Music Album,Tassili,Tinariwen,"Ian Brennan & Jean Paul Romann, producers; David Odlum & Jean Paul Romann, engineers/mixers",True
1079,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Children's Album,All About Bullies... Big And Small,(Various Artists),,True
1080,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,"Best Spoken Word Album (Includes Poetry, Audio Books & Storytelling)",If You Ask Me (And Of Course You Won't),Betty White,"Kevin Thomsen, producer; Pete Pantelis & Jeremy Wesley, engineers/mixers",True
1081,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Comedy Album,Hilarious,Louis C.K.,"Michelle Caputo, Shannon Hartman & Jack Vaughn, producers; Jon D'Uva, engineer/mixer",True
1082,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Musical Theater Album,The Book Of Mormon,,"Josh Gad & Andrew Rannells; Robert Lopez, Trey Parker & Matt Stone, composers/lyricists; Anne Garefino, Robert Lopez, Stephen Oremus, Trey Parker, Scott Rudin & Matt Stone, producers; Frank Filipetti, engineer/mixer (Original Broadway Cast)",True
1083,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Compilation Soundtrack For Visual Media,Boardwalk Empire: Volume 1,(Various Artists),"Stewart Lerman, Randall Poster & Kevin Weaver, producers; Stewart Lerman, engineer/mixer",True
1084,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Score Soundtrack For Visual Media,The King's Speech,,"Alexandre Desplat, composer; Alexandre Desplat, producer (Alexandre Desplat)",True
1085,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Song Written For Visual Media,I See The Light (From Tangled),"Alan Menken & Glenn Slater, songwriters (Mandy Moore & Zachary Levi)",,True
1086,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Instrumental Composition,Life In Eleven,,"Béla Fleck & Howard Levy, composers (Béla Fleck & The Flecktones)",True
1087,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement,Rhapsody In Blue,,"Gordon L. Goodwin, arranger (Gordon Goodwin's Big Phat Band)",True
1088,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Instrumental Arrangement Accompanying Vocalist(s),Who Can I Turn To (When Nobody Needs Me),,"Jorge Calandrelli, arranger (Tony Bennett & Queen Latifah)",True
1089,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Recording Package,Scenes From The Suburbs,,"Caroline Robert, art director (Arcade Fire)",True
1090,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Boxed Or Special Limited Edition Package,The Promise: The Darkness On The Edge Of Town Story,,"David Bett & Michelle Holme, art directors (Bruce Springsteen)",True
1091,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Album Notes,"Hear Me Howling!: Blues, Ballads & Beyond As Recorded By The San Francisco Bay By Chris Strachwitz In The 1960s",,"Adam Machado, album notes writer (Various Artists)",True
1092,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Historical Album,Band On The Run (Paul McCartney Archive Collection - Deluxe Edition),,"Paul McCartney, compilation producer; Sam Okell & Steve Rooke, mastering engineers (Paul McCartney & Wings)",True
1093,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,"Best Engineered Album, Non-Classical",Paper Airplane,,"Neal Cappellino & Mike Shipley, engineers; Brad Blackwood, mastering engineer (Alison Krauss & Union Station)",True
1094,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,"Producer Of The Year, Non-Classical",Paul Epworth,,,True
1095,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,"Best Remixed Recording, Non-Classical",Cinema (Skrillex Remix),,"Skrillex, remixer (Benny Benassi)",True
1096,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Surround Sound Album,Layla And Other Assorted Love Songs (Super Deluxe Edition),,"Elliot Scheiner, surround mix engineer; Bob Ludwig, surround mastering engineer; Bill Levenson & Elliot Scheiner, surround producers (Derek & The Dominos)",True
1097,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,"Best Engineered Album, Classical",Aldridge: Elmer Gantry,,"Byeong-Joon Hwang & John Newton, engineers; Jesse Lewis, mastering engineer (William Boggs, Keith Phares, Patricia Risley, Vale Rideout, Frank Kelley, Heather Buck, Florentine Opera Chorus & Milwaukee Symphony Orchestra)",True
1098,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,"Producer Of The Year, Classical",Judith Sherman,,,True
1099,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Orchestral Performance,Brahms: Symphony No. 4,,"Gustavo Dudamel, conductor; Chris Alder, producer; Fred Vogler, engineer/mixer (Los Angeles Philharmonic)",True
1100,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Opera Recording,Adams: Doctor Atomic,,"Alan Gilbert, conductor; Jay David Saks, producer; Meredith Arwady, Sasha Cooke, Richard Paul Fink, Gerald Finley, Thomas Glenn & Eric Owens, soloists (Metropolitan Opera Chorus; Metropolitan Opera Orchestra)",True
1101,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Choral Performance,Light & Gold,,"Eric Whitacre, conductor; Raphaël Mouterde, producer; Andrew Mellor, engineer/mixer (The King's Singers, Laudibus, Pavão Quartet & The Eric Whitacre Singers)",True
1102,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Small Ensemble Performance,Mackey: Lonely Motel - Music From Slide,,"David Frost, producer; Eighth Blackbird (Matt Albert, Matthew Duvall, Lisa Kaplan, Michael J. Maccaferri, Tim Munro & Nicholas Photinos), ensembles; Tom Lazarus, Mat Lejeune, Bill Maylone & Jon Zacks, engineers/mixers",True
1103,2011,54th Annual GRAMMY Awards  (2011),2017-11-28 00:03:45-08:00,Best Classical Instrumental Solo,Schwantner: Concerto For Percussion & Orchestra,,"Christopher Lamb; Giancarlo Guerrero, conductor (Nashville Symphony)",True
